Jumlah Keluar,Catatan,Waktu,Harga Jual,Total,Nama Barang,SKU
1,Pesanan ID-20180103-448394,2018-01-03 08:24:29 +0000 UTC,110000,110000,"Deklia Plain Casual Blouse (S,Navy)",SSI-D00864652-SS-NAV
1,Pesanan ID-20180103-784881,2018-01-03 07:47:38 +0000 UTC,125000,125000,"Zeomila Zipper Casual Blouse (M,Red)",SSI-D01401050-MM-RED
1,Pesanan ID-20180103-784881,2018-01-03 07:47:38 +0000 UTC,115000,115000,"Zeomila Zipper Casual Blouse (L,Red)",SSI-D01401071-LL-RED
1,Pesanan ID-20180103-607160,2018-01-03 07:36:33 +0000 UTC,120000,120000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
1,Pesanan ID-20180103-909055,2018-01-03 04:10:58 +0000 UTC,110000,110000,"Thafqya Plain Raglan Blouse (XL,White)",SSI-D01322275-XL-WHI
1,Pesanan ID-20180103-909055,2018-01-03 04:10:58 +0000 UTC,120000,120000,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Pesanan ID-20180103-682889,2018-01-03 03:46:32 +0000 UTC,110000,110000,"Siunfhi Ethnic Trump Blouse (M,Navy)",SSI-D01326205-MM-NAV
1,Pesanan ID-20180103-997769,2018-01-03 02:44:35 +0000 UTC,115000,115000,"Salyara Plain Casual Big Blouse (XXL,Black)",SSI-D01466013-XX-BLA
1,Pesanan ID-20180103-997769,2018-01-03 02:44:35 +0000 UTC,110000,110000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
1,Pesanan ID-20180103-436879,2018-01-03 02:31:44 +0000 UTC,110000,110000,"Siunfhi Ethnic Trump Blouse (XL,Khaki)",SSI-D01326201-XL-KHA
1,Pesanan ID-20180103-289144,2018-01-03 01:44:37 +0000 UTC,120000,120000,"Siunfhi Ethnic Trump Blouse (M,Navy)",SSI-D01326205-MM-NAV
1,Pesanan ID-20180103-714338,2018-01-03 01:34:14 +0000 UTC,110000,110000,"Thafqya Plain Raglan Blouse (L,White)",SSI-D01322234-LL-WHI
1,Pesanan ID-20180103-604954,2018-01-03 00:34:29 +0000 UTC,115000,115000,"Devibav Plain Trump Blouse (XXL,Salem)",SSI-D01220338-XX-SAL
1,Barang Rusak,2018-01-02 22:14:11 +0000 UTC,0,0,"Thafqya Plain Raglan Blouse (L,White)",SSI-D01322234-LL-WHI
1,Pesanan ID-20180102-427280,2018-01-02 21:51:02 +0000 UTC,110000,110000,"Thafqya Plain Raglan Blouse (XL,White)",SSI-D01322275-XL-WHI
1,Pesanan ID-20180102-180156,2018-01-02 19:56:00 +0000 UTC,115000,115000,"Thafqya Plain Raglan Blouse (XL,White)",SSI-D01322275-XL-WHI
1,Pesanan ID-20180102-093912,2018-01-02 19:27:00 +0000 UTC,120000,120000,"Deklia Plain Casual Blouse (S,Navy)",SSI-D00864652-SS-NAV
1,Pesanan ID-20180102-418554,2018-01-02 15:06:42 +0000 UTC,115000,115000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20180102-418554,2018-01-02 15:06:42 +0000 UTC,130000,130000,"Deklia Plain Casual Blouse (S,Navy)",SSI-D00864652-SS-NAV
1,Pesanan ID-20180102-506428,2018-01-02 13:45:26 +0000 UTC,115000,115000,"Deklia Plain Casual Blouse (S,Navy)",SSI-D00864652-SS-NAV
1,Pesanan ID-20180102-308026,2018-01-02 13:14:22 +0000 UTC,115000,115000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20180102-760488,2018-01-02 09:14:13 +0000 UTC,120000,120000,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",SSI-D01037807-X3-BWH
1,Pesanan ID-20180102-803756,2018-01-02 08:52:26 +0000 UTC,115000,115000,"Salyara Plain Casual Big Blouse (XXXL,Black)",SSI-D01466064-X3-BLA
1,Pesanan ID-20180102-804629,2018-01-02 08:03:35 +0000 UTC,110000,110000,"Siunfhi Ethnic Trump Blouse (L,Navy)",SSI-D01326299-LL-NAV
1,Pesanan ID-20180102-835807,2018-01-02 06:56:03 +0000 UTC,110000,110000,"Siunfhi Ethnic Trump Blouse (M,Navy)",SSI-D01326205-MM-NAV
1,Pesanan ID-20180102-835807,2018-01-02 06:56:03 +0000 UTC,130000,130000,"Salyara Plain Casual Big Blouse (XXXL,Black)",SSI-D01466064-X3-BLA
1,Pesanan ID-20180102-830252,2018-01-02 06:40:37 +0000 UTC,115000,115000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
1,Pesanan ID-20180102-022854,2018-01-02 05:50:57 +0000 UTC,110000,110000,"Salyara Plain Casual Big Blouse (XXXL,Black)",SSI-D01466064-X3-BLA
1,Pesanan ID-20180102-022854,2018-01-02 05:50:57 +0000 UTC,125000,125000,"Devibav Plain Trump Blouse (XXL,Salem)",SSI-D01220338-XX-SAL
1,Pesanan ID-20180102-969899,2018-01-02 04:09:56 +0000 UTC,115000,115000,"Salyara Plain Casual Big Blouse (XXXL,Black)",SSI-D01466064-X3-BLA
1,Pesanan ID-20180102-906366,2018-01-02 03:57:15 +0000 UTC,110000,110000,"Dellaya Plain Loose Big Blouse (XXL,Black)",SSI-D01037822-XX-BLA
1,Pesanan ID-20180102-710392,2018-01-02 02:07:42 +0000 UTC,125000,125000,"Salyara Plain Casual Big Blouse (XXXL,Black)",SSI-D01466064-X3-BLA
1,Pesanan ID-20180102-710392,2018-01-02 02:07:42 +0000 UTC,125000,125000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20180102-353713,2018-01-02 01:54:07 +0000 UTC,125000,125000,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Pesanan ID-20180101-162850,2018-01-02 01:41:37 +0000 UTC,125000,125000,"Zeomila Zipper Casual Blouse (M,Red)",SSI-D01401050-MM-RED
1,Pesanan ID-20180101-215093,2018-01-01 22:55:31 +0000 UTC,130000,130000,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Pesanan ID-20180101-109691,2018-01-01 20:12:11 +0000 UTC,125000,125000,"Siunfhi Ethnic Trump Blouse (XL,Khaki)",SSI-D01326201-XL-KHA
1,Pesanan ID-20180101-980137,2018-01-01 19:18:46 +0000 UTC,110000,110000,"Zeomila Zipper Casual Blouse (M,Red)",SSI-D01401050-MM-RED
1,Pesanan ID-20180101-630436,2018-01-01 17:35:22 +0000 UTC,120000,120000,"Devibav Plain Trump Blouse (S,Yellow)",SSI-D01220357-SS-YEL
1,Pesanan ID-20180101-563331,2018-01-01 12:06:25 +0000 UTC,120000,120000,"Salyara Plain Casual Big Blouse (XXL,Black)",SSI-D01466013-XX-BLA
1,Pesanan ID-20180101-563331,2018-01-01 12:06:25 +0000 UTC,130000,130000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20180101-004935,2018-01-01 11:42:48 +0000 UTC,130000,130000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
1,Pesanan ID-20180101-350274,2018-01-01 08:24:36 +0000 UTC,125000,125000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20180101-350274,2018-01-01 08:24:36 +0000 UTC,115000,115000,"Salyara Plain Casual Big Blouse (XXXL,Black)",SSI-D01466064-X3-BLA
1,Pesanan ID-20180101-875701,2018-01-01 05:54:24 +0000 UTC,130000,130000,"Salyara Plain Casual Big Blouse (XXL,Black)",SSI-D01466013-XX-BLA
1,Pesanan ID-20180101-875701,2018-01-01 05:54:24 +0000 UTC,125000,125000,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Pesanan ID-20180101-023993,2018-01-01 04:08:30 +0000 UTC,130000,130000,"Zalekia Plain Casual Blouse (L,Broken White)",SSI-D00791015-LL-BWH
1,Pesanan ID-20180101-023993,2018-01-01 04:08:30 +0000 UTC,110000,110000,"Thafqya Plain Raglan Blouse (L,White)",SSI-D01322234-LL-WHI
1,Pesanan ID-20171231-693222,2017-12-31 18:04:16 +0000 UTC,115000,115000,"Devibav Plain Trump Blouse (XL,Salem)",SSI-D01220307-XL-SAL
1,Pesanan ID-20171231-693222,2017-12-31 18:04:16 +0000 UTC,110000,110000,"Deklia Plain Casual Blouse (S,Navy)",SSI-D00864652-SS-NAV
1,Pesanan ID-20171231-561008,2017-12-31 13:42:26 +0000 UTC,115000,115000,"Thafqya Plain Raglan Blouse (L,White)",SSI-D01322234-LL-WHI
1,Pesanan ID-20171231-561008,2017-12-31 13:42:26 +0000 UTC,130000,130000,"Siunfhi Ethnic Trump Blouse (M,Navy)",SSI-D01326205-MM-NAV
1,Pesanan ID-20171231-816823,2017-12-31 13:25:30 +0000 UTC,110000,110000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20171231-422476,2017-12-31 13:24:14 +0000 UTC,110000,110000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
1,Pesanan ID-20171231-362544,2017-12-31 09:58:57 +0000 UTC,125000,125000,"Siunfhi Ethnic Trump Blouse (XL,Khaki)",SSI-D01326201-XL-KHA
1,Pesanan ID-20171231-362544,2017-12-31 09:58:57 +0000 UTC,125000,125000,"Thafqya Plain Raglan Blouse (XL,White)",SSI-D01322275-XL-WHI
1,Pesanan ID-20171231-658483,2017-12-31 09:50:13 +0000 UTC,110000,110000,"Devibav Plain Trump Blouse (M,Yellow)",SSI-D01220322-MM-YEL
1,Pesanan ID-20171231-444754,2017-12-31 09:36:16 +0000 UTC,130000,130000,"Siunfhi Ethnic Trump Blouse (M,Khaki)",SSI-D01326223-MM-KHA
1,Pesanan ID-20171231-978089,2017-12-31 07:42:04 +0000 UTC,130000,130000,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Pesanan ID-20171231-978089,2017-12-31 07:42:04 +0000 UTC,110000,110000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20171231-936999,2017-12-31 06:52:30 +0000 UTC,120000,120000,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Pesanan ID-20171231-832550,2017-12-31 05:42:34 +0000 UTC,110000,110000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
1,Pesanan ID-20171231-667277,2017-12-31 04:29:07 +0000 UTC,120000,120000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20171231-118186,2017-12-31 03:14:11 +0000 UTC,110000,110000,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Pesanan ID-20171231-118186,2017-12-31 03:14:11 +0000 UTC,120000,120000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
1,Pesanan ID-20171231-680516,2017-12-31 02:51:14 +0000 UTC,120000,120000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20171231-881434,2017-12-31 01:19:27 +0000 UTC,115000,115000,"Siunfhi Ethnic Trump Blouse (M,Khaki)",SSI-D01326223-MM-KHA
1,Pesanan ID-20171231-900572,2017-12-31 00:47:40 +0000 UTC,130000,130000,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Pesanan ID-20171231-005151,2017-12-31 00:05:18 +0000 UTC,130000,130000,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Pesanan ID-20171231-005151,2017-12-31 00:05:18 +0000 UTC,110000,110000,"Devibav Plain Trump Blouse (M,Yellow)",SSI-D01220322-MM-YEL
1,Pesanan ID-20171230-748834,2017-12-30 15:21:56 +0000 UTC,120000,120000,"Salyara Plain Casual Big Blouse (XXXL,Black)",SSI-D01466064-X3-BLA
1,Pesanan ID-20171230-670555,2017-12-30 13:11:38 +0000 UTC,130000,130000,"Dellaya Plain Loose Big Blouse (XXXL,Black)",SSI-D01037812-X3-BLA
1,Pesanan ID-20171230-924238,2017-12-30 12:11:40 +0000 UTC,110000,110000,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Pesanan ID-20171230-259265,2017-12-30 12:11:40 +0000 UTC,125000,125000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20171230-825401,2017-12-30 10:59:00 +0000 UTC,110000,110000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20171230-238986,2017-12-30 08:03:30 +0000 UTC,130000,130000,"Siunfhi Ethnic Trump Blouse (M,Navy)",SSI-D01326205-MM-NAV
1,Pesanan ID-20171230-661479,2017-12-30 06:00:42 +0000 UTC,110000,110000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
1,Pesanan ID-20171230-661479,2017-12-30 06:00:42 +0000 UTC,120000,120000,"Devibav Plain Trump Blouse (XL,Yellow)",SSI-D01220334-XL-YEL
1,Pesanan ID-20171230-186933,2017-12-30 05:58:18 +0000 UTC,125000,125000,"Dellaya Plain Loose Big Blouse (XXL,Black)",SSI-D01037822-XX-BLA
1,Pesanan ID-20171230-181450,2017-12-30 03:47:34 +0000 UTC,115000,115000,"Devibav Plain Trump Blouse (M,Yellow)",SSI-D01220322-MM-YEL
1,Pesanan ID-20171230-181450,2017-12-30 03:47:34 +0000 UTC,110000,110000,"Zeomila Zipper Casual Blouse (L,Red)",SSI-D01401071-LL-RED
1,Pesanan ID-20171230-346227,2017-12-30 03:38:06 +0000 UTC,115000,115000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20171230-900829,2017-12-30 03:27:37 +0000 UTC,110000,110000,"Zalekia Plain Casual Blouse (M,Broken White)",SSI-D00791077-MM-BWH
1,Pesanan ID-20171230-900829,2017-12-30 03:27:37 +0000 UTC,125000,125000,"Deklia Plain Casual Blouse (S,Navy)",SSI-D00864652-SS-NAV
1,Pesanan ID-20171230-254691,2017-12-30 03:16:06 +0000 UTC,130000,130000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20171230-694816,2017-12-30 02:34:33 +0000 UTC,130000,130000,"Salyara Plain Casual Big Blouse (XXXL,Black)",SSI-D01466064-X3-BLA
1,Pesanan ID-20171230-300531,2017-12-30 02:10:00 +0000 UTC,130000,130000,"Thafqya Plain Raglan Blouse (XL,White)",SSI-D01322275-XL-WHI
1,Pesanan ID-20171230-300531,2017-12-30 02:10:00 +0000 UTC,110000,110000,"Deklia Plain Casual Blouse (S,Navy)",SSI-D00864652-SS-NAV
1,Pesanan ID-20171230-241612,2017-12-30 01:27:36 +0000 UTC,130000,130000,"Devibav Plain Trump Blouse (XL,Salem)",SSI-D01220307-XL-SAL
1,Pesanan ID-20171229-364783,2017-12-29 23:07:21 +0000 UTC,115000,115000,"Devibav Plain Trump Blouse (S,Yellow)",SSI-D01220357-SS-YEL
1,Pesanan ID-20171229-364783,2017-12-29 23:07:21 +0000 UTC,120000,120000,"Siunfhi Ethnic Trump Blouse (XL,Khaki)",SSI-D01326201-XL-KHA
2,Pesanan ID-20171229-347817,2017-12-29 22:59:44 +0000 UTC,120000,240000,"Deklia Plain Casual Blouse (S,Navy)",SSI-D00864652-SS-NAV
1,Pesanan ID-20171229-276744,2017-12-29 13:46:47 +0000 UTC,120000,120000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
1,Pesanan ID-20171229-276744,2017-12-29 13:46:47 +0000 UTC,120000,120000,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Pesanan ID-20171229-407492,2017-12-29 12:28:52 +0000 UTC,125000,125000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
1,Pesanan ID-20171229-113056,2017-12-29 10:35:00 +0000 UTC,130000,130000,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",SSI-D01037807-X3-BWH
1,Pesanan ID-20171229-906821,2017-12-29 08:40:04 +0000 UTC,110000,110000,"Thafqya Plain Raglan Blouse (L,White)",SSI-D01322234-LL-WHI
1,Pesanan ID-20171229-906821,2017-12-29 08:40:04 +0000 UTC,120000,120000,"Devibav Plain Trump Blouse (L,Salem)",SSI-D01220346-LL-SAL
1,Pesanan ID-20171229-837990,2017-12-29 08:28:52 +0000 UTC,130000,130000,"Thafqya Plain Raglan Blouse (L,White)",SSI-D01322234-LL-WHI
1,Pesanan ID-20171229-190670,2017-12-29 06:57:50 +0000 UTC,130000,130000,"Siunfhi Ethnic Trump Blouse (XL,Khaki)",SSI-D01326201-XL-KHA
1,Pesanan ID-20171229-190670,2017-12-29 06:57:50 +0000 UTC,120000,120000,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Pesanan ID-20171229-298712,2017-12-29 06:02:07 +0000 UTC,130000,130000,"Deklia Plain Casual Blouse (S,Navy)",SSI-D00864652-SS-NAV
1,Pesanan ID-20171229-964982,2017-12-29 05:41:22 +0000 UTC,130000,130000,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Pesanan ID-20171229-798906,2017-12-29 05:02:01 +0000 UTC,115000,115000,"Thafqya Plain Raglan Blouse (XL,White)",SSI-D01322275-XL-WHI
1,Pesanan ID-20171229-303232,2017-12-29 04:55:01 +0000 UTC,110000,110000,"Zalekia Plain Casual Blouse (L,Broken White)",SSI-D00791015-LL-BWH
1,Pesanan ID-20171229-964545,2017-12-29 03:43:43 +0000 UTC,120000,120000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
1,Pesanan ID-20171229-257994,2017-12-29 02:24:04 +0000 UTC,125000,125000,"Dellaya Plain Loose Big Blouse (XXL,Black)",SSI-D01037822-XX-BLA
1,Pesanan ID-20171229-257994,2017-12-29 02:24:04 +0000 UTC,125000,125000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
1,Pesanan ID-20171229-825135,2017-12-29 00:53:16 +0000 UTC,125000,125000,"Thafqya Plain Raglan Blouse (L,White)",SSI-D01322234-LL-WHI
1,Pesanan ID-20171229-825135,2017-12-29 00:53:16 +0000 UTC,115000,115000,"Siunfhi Ethnic Trump Blouse (M,Khaki)",SSI-D01326223-MM-KHA
1,Pesanan ID-20171228-472764,2017-12-28 23:57:16 +0000 UTC,120000,120000,"Salyara Plain Casual Big Blouse (XXXL,Black)",SSI-D01466064-X3-BLA
1,Pesanan ID-20171228-357330,2017-12-28 23:08:39 +0000 UTC,110000,110000,"Siunfhi Ethnic Trump Blouse (L,Navy)",SSI-D01326299-LL-NAV
1,Pesanan ID-20171228-357330,2017-12-28 23:08:39 +0000 UTC,115000,115000,"Thafqya Plain Raglan Blouse (XL,White)",SSI-D01322275-XL-WHI
1,Pesanan ID-20171228-350691,2017-12-28 17:27:56 +0000 UTC,125000,125000,"Dellaya Plain Loose Big Blouse (XXXL,Black)",SSI-D01037812-X3-BLA
1,Pesanan ID-20171228-967639,2017-12-28 15:30:49 +0000 UTC,120000,120000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
1,Pesanan ID-20171228-967639,2017-12-28 15:30:49 +0000 UTC,125000,125000,"Siunfhi Ethnic Trump Blouse (L,Khaki)",SSI-D01326286-LL-KHA
1,Pesanan ID-20171228-246452,2017-12-28 15:26:41 +0000 UTC,120000,120000,"Siunfhi Ethnic Trump Blouse (M,Navy)",SSI-D01326205-MM-NAV
1,Pesanan ID-20171228-671713,2017-12-28 13:59:00 +0000 UTC,125000,125000,"Zalekia Plain Casual Blouse (XL,Broken White)",SSI-D00791091-XL-BWH
1,Pesanan ID-20171228-671713,2017-12-28 13:59:00 +0000 UTC,115000,115000,"Deklia Plain Casual Blouse (S,Navy)",SSI-D00864652-SS-NAV
1,Pesanan ID-20171228-015405,2017-12-28 13:24:57 +0000 UTC,130000,130000,"Thafqya Plain Raglan Blouse (L,White)",SSI-D01322234-LL-WHI
1,Pesanan ID-20171228-015405,2017-12-28 13:24:57 +0000 UTC,130000,130000,"Siunfhi Ethnic Trump Blouse (M,Khaki)",SSI-D01326223-MM-KHA
1,Pesanan ID-20171228-547646,2017-12-28 12:55:57 +0000 UTC,110000,110000,"Thafqya Plain Raglan Blouse (L,White)",SSI-D01322234-LL-WHI
1,Pesanan ID-20171228-995128,2017-12-28 10:32:24 +0000 UTC,110000,110000,"Thafqya Plain Raglan Blouse (XL,White)",SSI-D01322275-XL-WHI
1,Pesanan ID-20171228-201131,2017-12-28 10:31:05 +0000 UTC,125000,125000,"Devibav Plain Trump Blouse (XXL,Yellow)",SSI-D01220355-XX-YEL
1,Pesanan ID-20171228-683238,2017-12-28 10:10:44 +0000 UTC,115000,115000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
1,Pesanan ID-20171228-683238,2017-12-28 10:10:44 +0000 UTC,125000,125000,"Siunfhi Ethnic Trump Blouse (L,Khaki)",SSI-D01326286-LL-KHA
1,Pesanan ID-20171228-721965,2017-12-28 09:32:34 +0000 UTC,115000,115000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
1,Pesanan ID-20171228-080985,2017-12-28 09:16:11 +0000 UTC,125000,125000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
1,Pesanan ID-20171228-211792,2017-12-28 08:14:07 +0000 UTC,110000,110000,"Siunfhi Ethnic Trump Blouse (M,Khaki)",SSI-D01326223-MM-KHA
1,Pesanan ID-20171228-689756,2017-12-28 08:07:48 +0000 UTC,125000,125000,"Siunfhi Ethnic Trump Blouse (M,Navy)",SSI-D01326205-MM-NAV
1,Barang Rusak,2017-12-28 07:44:00 +0000 UTC,0,0,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Pesanan ID-20171228-102980,2017-12-28 07:32:00 +0000 UTC,110000,110000,"Salyara Plain Casual Big Blouse (XXXL,Black)",SSI-D01466064-X3-BLA
1,Pesanan ID-20171228-753766,2017-12-28 07:06:15 +0000 UTC,115000,115000,"Devibav Plain Trump Blouse (M,Salem)",SSI-D01220388-MM-SAL
1,Pesanan ID-20171228-306070,2017-12-28 06:40:59 +0000 UTC,125000,125000,"Devibav Plain Trump Blouse (M,Salem)",SSI-D01220388-MM-SAL
1,Pesanan ID-20171228-306070,2017-12-28 06:40:59 +0000 UTC,115000,115000,"Salyara Plain Casual Big Blouse (XXL,Black)",SSI-D01466013-XX-BLA
1,Pesanan ID-20171228-682394,2017-12-28 06:36:14 +0000 UTC,125000,125000,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Pesanan ID-20171228-174529,2017-12-28 05:47:41 +0000 UTC,120000,120000,"Devibav Plain Trump Blouse (XL,Salem)",SSI-D01220307-XL-SAL
1,Pesanan ID-20171228-174529,2017-12-28 05:47:41 +0000 UTC,115000,115000,"Devibav Plain Trump Blouse (XXL,Salem)",SSI-D01220338-XX-SAL
1,Pesanan ID-20171228-831711,2017-12-28 02:54:46 +0000 UTC,110000,110000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20171228-276067,2017-12-28 01:41:37 +0000 UTC,120000,120000,"Thafqya Plain Raglan Blouse (XL,White)",SSI-D01322275-XL-WHI
1,Pesanan ID-20171228-568679,2017-12-28 01:38:16 +0000 UTC,110000,110000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
1,Pesanan ID-20171228-918646,2017-12-28 01:22:24 +0000 UTC,120000,120000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
1,Pesanan ID-20171228-918646,2017-12-28 01:22:24 +0000 UTC,125000,125000,"Deklia Plain Casual Blouse (S,Navy)",SSI-D00864652-SS-NAV
1,Pesanan ID-20171228-530021,2017-12-28 01:11:08 +0000 UTC,125000,125000,"Thafqya Plain Raglan Blouse (XL,White)",SSI-D01322275-XL-WHI
1,Pesanan ID-20171227-439107,2017-12-27 23:49:48 +0000 UTC,130000,130000,"Devibav Plain Trump Blouse (XXL,Salem)",SSI-D01220338-XX-SAL
1,Pesanan ID-20171227-998030,2017-12-27 22:36:04 +0000 UTC,110000,110000,"Deklia Plain Casual Blouse (S,Navy)",SSI-D00864652-SS-NAV
1,Pesanan ID-20171227-998030,2017-12-27 22:36:04 +0000 UTC,130000,130000,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Pesanan ID-20171227-631584,2017-12-27 21:23:24 +0000 UTC,120000,120000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20171227-624319,2017-12-27 19:38:05 +0000 UTC,130000,130000,"Thafqya Plain Raglan Blouse (XL,White)",SSI-D01322275-XL-WHI
1,Pesanan ID-20171227-392944,2017-12-27 15:37:34 +0000 UTC,110000,110000,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Pesanan ID-20171227-168117,2017-12-27 15:22:49 +0000 UTC,120000,120000,"Salyara Plain Casual Big Blouse (XXXL,Black)",SSI-D01466064-X3-BLA
1,Pesanan ID-20171227-168117,2017-12-27 15:22:49 +0000 UTC,130000,130000,"Devibav Plain Trump Blouse (L,Yellow)",SSI-D01220349-LL-YEL
1,Pesanan ID-20171227-138713,2017-12-27 14:34:11 +0000 UTC,115000,115000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20171227-138713,2017-12-27 14:34:11 +0000 UTC,115000,115000,"Salyara Plain Casual Big Blouse (XXL,Black)",SSI-D01466013-XX-BLA
1,Pesanan ID-20171227-741708,2017-12-27 14:33:53 +0000 UTC,125000,125000,"Devibav Plain Trump Blouse (L,Yellow)",SSI-D01220349-LL-YEL
1,Pesanan ID-20171227-565202,2017-12-27 14:23:02 +0000 UTC,125000,125000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20171227-565202,2017-12-27 14:23:02 +0000 UTC,120000,120000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20171227-337664,2017-12-27 14:17:13 +0000 UTC,125000,125000,"Thafqya Plain Raglan Blouse (L,White)",SSI-D01322234-LL-WHI
1,Pesanan ID-20171227-568623,2017-12-27 12:15:07 +0000 UTC,130000,130000,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Pesanan ID-20171227-568623,2017-12-27 12:15:07 +0000 UTC,110000,110000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
1,Pesanan ID-20171227-889623,2017-12-27 11:42:35 +0000 UTC,115000,115000,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Pesanan ID-20171227-509711,2017-12-27 11:36:39 +0000 UTC,120000,120000,"Salyara Plain Casual Big Blouse (XXXL,Black)",SSI-D01466064-X3-BLA
1,Pesanan ID-20171227-781358,2017-12-27 10:40:57 +0000 UTC,120000,120000,"Deklia Plain Casual Blouse (S,Navy)",SSI-D00864652-SS-NAV
1,Pesanan ID-20171227-319695,2017-12-27 08:40:36 +0000 UTC,110000,110000,"Salyara Plain Casual Big Blouse (XXL,Black)",SSI-D01466013-XX-BLA
1,Pesanan ID-20171227-319695,2017-12-27 08:40:36 +0000 UTC,130000,130000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
